City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1052944,angoche,MZ,1644099963,-16.2325,39.9086,76.73,82,18,10.02
526083,mitrofanovka,RU,1644100122,49.9708,39.6939,4.41,100,83,6.22
298846,tunceli,TR,1644100098,39.1083,39.5471,26.89,80,32,6.42
878054,masuguru,TZ,1644100112,-11.3667,38.4167,72.46,89,100,2.13
575521,bogorodskoye,RU,1644100121,56.55,37.8833,6.26,99,87,7.34
529368,marfino,RU,1644100062,55.7028,37.3822,10.35,85,100,8.95
100926,umm lajj,SA,1644099753,25.0213,37.2685,62.98,59,0,14.09
473943,vesyegonsk,RU,1644100087,58.664,37.2604,6.73,98,88,6.26
172515,abu samrah,SY,1644100065,35.3029,37.1841,43.23,83,21,6.22
554535,kaduy,RU,1644100111,59.2,37.15,7.38,98,91,7.14
336496,gimbi,ET,1644100051,9.1667,35.8333,57.22,41,99,0.04
330120,nedjo,ET,1644100127,9.5046,35.5019,57.27,43,98,3.53
1045114,inhambane,MZ,1644100039,-23.865,35.3833,78.13,73,7,16.15
924572,nsanje,MW,1644100098,-16.92,35.262,71.4,96,22,1.32
293842,gat,IL,1644100103,31.61,34.7642,53.4,100,79,7.72
227812,njeru,UG,1644100110,0.4186,33.1731,65.66,86,100,3.04
962367,richards bay,ZA,1644100094,-28.783,32.0377,72.14,86,100,8.05
525426,sobolevo,RU,1644100122,54.4299,31.8996,30.56,96,100,14.09
893485,chiredzi,ZW,1644100011,-21.05,31.6667,72.03,76,46,9.98
524100,muyezerskiy,RU,1644100027,63.9333,31.65,18.59,93,100,11.68
503581,pyaozerskiy,RU,1644100126,65.8333,31.1667,19.42,92,100,11.1
546105,nikolskoye,RU,1644100032,59.7035,30.7861,27.88,95,100,8.19
745664,hendek,TR,1644100096,40.7994,30.7481,25.12,68,3,6.38
320533,bucak,TR,1644100036,37.4592,30.595,32.52,58,2,3.29
10722858,svetlogorsk,BY,1644099848,52.6333,29.7333,31.98,87,100,14.54
423549,rumonge,BI,1644100118,-3.9736,29.4386,69.67,81,100,3.02
508743,plyussa,RU,1644100024,58.4308,29.3654,28.26,96,100,4.09
965401,phuthaditjhaba,ZA,1644100027,-28.5242,28.8158,57.07,98,99,4.54
374739,gogrial,SS,1644100000,8.5332,28.1004,75.06,17,99,8.97
1006984,east london,ZA,1644099771,-33.0153,27.9116,69.35,88,100,16.53
778707,mehamn,NO,1644099852,71.0357,27.8492,28.58,86,13,21.0
779261,kjollefjord,NO,1644099997,70.9457,27.3465,28.45,83,24,26.49
986846,kroonstad,ZA,1644099999,-27.6504,27.2349,63.75,85,84,11.3
964432,port alfred,ZA,1644099755,-33.5906,26.891,70.68,83,87,26.22
1003953,fort beaufort,ZA,1644100131,-32.7748,26.6338,62.35,85,3,4.63
686090,asau,RO,1644100088,46.4333,26.4,33.4,96,88,3.42
256155,palaikastron,GR,1644100001,35.2,26.25,49.75,68,23,6.44
779554,honningsvag,NO,1644100015,70.9821,25.9704,28.15,74,75,28.77
912628,kasempa,ZM,1644100039,-13.4584,25.8338,64.24,98,100,3.38
964420,port elizabeth,ZA,1644100049,-33.918,25.5701,69.1,94,40,16.11
630166,berezovka,BY,1644100050,53.7214,25.4993,32.63,93,100,13.87
80509,bardiyah,LY,1644100115,31.7561,25.0865,54.81,64,0,13.09
990930,kimberley,ZA,1644100132,-28.7323,24.7623,65.89,82,95,10.36
986717,kruisfontein,ZA,1644099798,-34.0033,24.7314,67.89,80,52,16.71
634093,tornio,FI,1644100014,65.8481,24.1466,26.62,94,94,15.12
